day,height,genomic,RU,biolrepeat,VAR00001,foxnull,treated,repetition,VAR00002,expo,treatdaysint,treatgeneint,daygeneint
5,3,foxonull,A,a, ,1,0,1,-1.52,0.218711887,0,0,5
5,3,foxonull,A,a, ,1,0,1, , ,0,0,5
5,3,foxonull,A,a, ,1,0,1, , ,0,0,5
5,2,foxonull,A,a, ,1,0,1, , ,0,0,5
5,2,foxonull,A,a, ,1,0,1, , ,0,0,5
5,2,foxonull,A,a, ,1,0,1, , ,0,0,5
5,2,foxonull,A,a, ,1,0,1, , ,0,0,5
5,2,foxonull,A,a, ,1,0,1, , ,0,0,5
5,2,foxonull,A,a, ,1,0,1, , ,0,0,5
5,2,foxonull,A,a, ,1,0,1, , ,0,0,5
5,2,foxonull,A,a, ,1,0,1, , ,0,0,5
5,2,foxonull,A,a, ,1,0,1, , ,0,0,5
5,2,foxonull,A,a, ,1,0,1, , ,0,0,5
5,2,foxonull,A,a, ,1,0,1, , ,0,0,5
5,1,foxonull,A,a, ,1,0,1, , ,0,0,5
5,1,foxonull,A,a, ,1,0,1, , ,0,0,5
5,3,foxonull,P,a, ,1,1,1, , ,5,1,5
5,3,foxonull,P,a, ,1,1,1, , ,5,1,5
5,2,foxonull,P,a, ,1,1,1, , ,5,1,5
5,2,foxonull,P,a, ,1,1,1, , ,5,1,5
5,2,foxonull,P,a, ,1,1,1, , ,5,1,5
5,2,foxonull,P,a, ,1,1,1, , ,5,1,5
5,2,foxonull,P,a, ,1,1,1, , ,5,1,5
5,2,foxonull,P,a, ,1,1,1, , ,5,1,5
5,2,foxonull,P,a, ,1,1,1, , ,5,1,5
5,2,foxonull,P,a, ,1,1,1, , ,5,1,5
5,2,foxonull,P,a, ,1,1,1, , ,5,1,5
5,2,foxonull,P,a, ,1,1,1, , ,5,1,5
5,2,foxonull,P,a, ,1,1,1, , ,5,1,5
5,1,foxonull,P,a, ,1,1,1, , ,5,1,5
5,1,foxonull,P,a, ,1,1,1, , ,5,1,5
5,3,wt,A,a, ,0,0,1, , ,0,0,0
5,3,wt,A,a, ,0,0,1, , ,0,0,0
5,3,wt,A,a, ,0,0,1, , ,0,0,0
5,3,wt,A,a, ,0,0,1, , ,0,0,0
5,3,wt,A,a, ,0,0,1, , ,0,0,0
5,2,wt,A,a, ,0,0,1, , ,0,0,0
5,2,wt,A,a, ,0,0,1, , ,0,0,0
5,2,wt,A,a, ,0,0,1, , ,0,0,0
5,2,wt,A,a, ,0,0,1, , ,0,0,0
5,2,wt,A,a, ,0,0,1, , ,0,0,0
5,2,wt,A,a, ,0,0,1, , ,0,0,0
5,2,wt,A,a, ,0,0,1, , ,0,0,0
5,2,wt,A,a, ,0,0,1, , ,0,0,0
5,3,wt,P,a, ,0,1,1, , ,5,0,0
5,3,wt,P,a, ,0,1,1, , ,5,0,0
5,3,wt,P,a, ,0,1,1, , ,5,0,0
5,3,wt,P,a, ,0,1,1, , ,5,0,0
5,3,wt,P,a, ,0,1,1, , ,5,0,0
5,3,wt,P,a, ,0,1,1, , ,5,0,0
5,2,wt,P,a, ,0,1,1, , ,5,0,0
5,2,wt,P,a, ,0,1,1, , ,5,0,0
5,2,wt,P,a, ,0,1,1, , ,5,0,0
5,2,wt,P,a, ,0,1,1, , ,5,0,0
5,2,wt,P,a, ,0,1,1, , ,5,0,0
5,2,wt,P,a, ,0,1,1, , ,5,0,0
5,2,wt,P,a, ,0,1,1, , ,5,0,0
5,2,wt,P,a, ,0,1,1, , ,5,0,0
5,1,wt,P,a, ,0,1,1, , ,5,0,0
7,3,foxonull,A,a, ,1,0,1, , ,0,0,7
7,3,foxonull,A,a, ,1,0,1, , ,0,0,7
7,3,foxonull,A,a, ,1,0,1, , ,0,0,7
7,3,foxonull,A,a, ,1,0,1, , ,0,0,7
7,2,foxonull,A,a, ,1,0,1, , ,0,0,7
7,2,foxonull,A,a, ,1,0,1, , ,0,0,7
7,2,foxonull,A,a, ,1,0,1, , ,0,0,7
7,2,foxonull,A,a, ,1,0,1, , ,0,0,7
7,1,foxonull,A,a, ,1,0,1, , ,0,0,7
7,1,foxonull,A,a, ,1,0,1, , ,0,0,7
7,1,foxonull,A,a, ,1,0,1, , ,0,0,7
7,1,foxonull,A,a, ,1,0,1, , ,0,0,7
7,1,foxonull,A,a, ,1,0,1, , ,0,0,7
7,1,foxonull,A,a, ,1,0,1, , ,0,0,7
7,3,foxonull,P,a, ,1,1,1, , ,7,1,7
7,3,foxonull,P,a, ,1,1,1, , ,7,1,7
7,3,foxonull,P,a, ,1,1,1, , ,7,1,7
7,3,foxonull,P,a, ,1,1,1, , ,7,1,7
7,3,foxonull,P,a, ,1,1,1, , ,7,1,7
7,3,foxonull,P,a, ,1,1,1, , ,7,1,7
7,3,foxonull,P,a, ,1,1,1, , ,7,1,7
7,2,foxonull,P,a, ,1,1,1, , ,7,1,7
7,2,foxonull,P,a, ,1,1,1, , ,7,1,7
7,2,foxonull,P,a, ,1,1,1, , ,7,1,7
7,2,foxonull,P,a, ,1,1,1, , ,7,1,7
7,1,foxonull,P,a, ,1,1,1, , ,7,1,7
7,1,foxonull,P,a, ,1,1,1, , ,7,1,7
7,1,foxonull,P,a, ,1,1,1, , ,7,1,7
7,1,foxonull,P,a, ,1,1,1, , ,7,1,7
7,3,wt,A,a, ,0,0,1, , ,0,0,0
7,3,wt,A,a, ,0,0,1, , ,0,0,0
7,3,wt,A,a, ,0,0,1, , ,0,0,0
7,3,wt,A,a, ,0,0,1, , ,0,0,0
7,3,wt,A,a, ,0,0,1, , ,0,0,0
7,3,wt,A,a, ,0,0,1, , ,0,0,0
7,3,wt,A,a, ,0,0,1, , ,0,0,0
7,3,wt,A,a, ,0,0,1, , ,0,0,0
7,3,wt,A,a, ,0,0,1, , ,0,0,0
7,3,wt,A,a, ,0,0,1, , ,0,0,0
7,3,wt,A,a, ,0,0,1, , ,0,0,0
7,3,wt,A,a, ,0,0,1, , ,0,0,0
7,3,wt,A,a, ,0,0,1, , ,0,0,0
7,2,wt,A,a, ,0,0,1, , ,0,0,0
7,2,wt,A,a, ,0,0,1, , ,0,0,0
7,3,wt,P,a, ,0,1,1, , ,7,0,0
7,3,wt,P,a, ,0,1,1, , ,7,0,0
7,3,wt,P,a, ,0,1,1, , ,7,0,0
7,3,wt,P,a, ,0,1,1, , ,7,0,0
7,3,wt,P,a, ,0,1,1, , ,7,0,0
7,3,wt,P,a, ,0,1,1, , ,7,0,0
7,3,wt,P,a, ,0,1,1, , ,7,0,0
7,3,wt,P,a, ,0,1,1, , ,7,0,0
7,3,wt,P,a, ,0,1,1, , ,7,0,0
7,3,wt,P,a, ,0,1,1, , ,7,0,0
7,3,wt,P,a, ,0,1,1, , ,7,0,0
7,3,wt,P,a, ,0,1,1, , ,7,0,0
7,2,wt,P,a, ,0,1,1, , ,7,0,0
7,2,wt,P,a, ,0,1,1, , ,7,0,0
7,2,wt,P,a, ,0,1,1, , ,7,0,0
12,3,foxonull,A,a, ,1,0,1, , ,0,0,12
12,3,foxonull,A,a, ,1,0,1, , ,0,0,12
12,3,foxonull,A,a, ,1,0,1, , ,0,0,12
12,3,foxonull,A,a, ,1,0,1, , ,0,0,12
12,3,foxonull,A,a, ,1,0,1, , ,0,0,12
12,3,foxonull,A,a, ,1,0,1, , ,0,0,12
12,3,foxonull,A,a, ,1,0,1, , ,0,0,12
12,2,foxonull,A,a, ,1,0,1, , ,0,0,12
12,2,foxonull,A,a, ,1,0,1, , ,0,0,12
12,2,foxonull,A,a, ,1,0,1, , ,0,0,12
12,1,foxonull,A,a, ,1,0,1, , ,0,0,12
12,1,foxonull,A,a, ,1,0,1, , ,0,0,12
12,1,foxonull,A,a, ,1,0,1, , ,0,0,12
12,3,foxonull,P,a, ,1,1,1, , ,12,1,12
12,3,foxonull,P,a, ,1,1,1, , ,12,1,12
12,3,foxonull,P,a, ,1,1,1, , ,12,1,12
12,3,foxonull,P,a, ,1,1,1, , ,12,1,12
12,3,foxonull,P,a, ,1,1,1, , ,12,1,12
12,3,foxonull,P,a, ,1,1,1, , ,12,1,12
12,3,foxonull,P,a, ,1,1,1, , ,12,1,12
12,3,foxonull,P,a, ,1,1,1, , ,12,1,12
12,2,foxonull,P,a, ,1,1,1, , ,12,1,12
12,2,foxonull,P,a, ,1,1,1, , ,12,1,12
12,2,foxonull,P,a, ,1,1,1, , ,12,1,12
12,2,foxonull,P,a, ,1,1,1, , ,12,1,12
12,2,foxonull,P,a, ,1,1,1, , ,12,1,12
12,1,foxonull,P,a, ,1,1,1, , ,12,1,12
12,1,foxonull,P,a, ,1,1,1, , ,12,1,12
12,3,wt,A,a, ,0,0,1, , ,0,0,0
12,3,wt,A,a, ,0,0,1, , ,0,0,0
12,3,wt,A,a, ,0,0,1, , ,0,0,0
12,3,wt,A,a, ,0,0,1, , ,0,0,0
12,3,wt,A,a, ,0,0,1, , ,0,0,0
12,3,wt,A,a, ,0,0,1, , ,0,0,0
12,3,wt,A,a, ,0,0,1, , ,0,0,0
12,3,wt,A,a, ,0,0,1, , ,0,0,0
12,3,wt,A,a, ,0,0,1, , ,0,0,0
12,2,wt,A,a, ,0,0,1, , ,0,0,0
12,2,wt,A,a, ,0,0,1, , ,0,0,0
12,2,wt,A,a, ,0,0,1, , ,0,0,0
12,2,wt,A,a, ,0,0,1, , ,0,0,0
12,2,wt,A,a, ,0,0,1, , ,0,0,0
12,3,wt,P,a, ,0,1,1, , ,12,0,0
12,3,wt,P,a, ,0,1,1, , ,12,0,0
12,3,wt,P,a, ,0,1,1, , ,12,0,0
12,3,wt,P,a, ,0,1,1, , ,12,0,0
12,3,wt,P,a, ,0,1,1, , ,12,0,0
12,3,wt,P,a, ,0,1,1, , ,12,0,0
12,3,wt,P,a, ,0,1,1, , ,12,0,0
12,3,wt,P,a, ,0,1,1, , ,12,0,0
12,2,wt,P,a, ,0,1,1, , ,12,0,0
12,2,wt,P,a, ,0,1,1, , ,12,0,0
12,2,wt,P,a, ,0,1,1, , ,12,0,0
12,2,wt,P,a, ,0,1,1, , ,12,0,0
12,2,wt,P,a, ,0,1,1, , ,12,0,0
16,3,foxonull,A,a, ,1,0,1, , ,0,0,16
16,3,foxonull,A,a, ,1,0,1, , ,0,0,16
16,3,foxonull,A,a, ,1,0,1, , ,0,0,16
16,2,foxonull,A,a, ,1,0,1, , ,0,0,16
16,2,foxonull,A,a, ,1,0,1, , ,0,0,16
16,2,foxonull,A,a, ,1,0,1, , ,0,0,16
16,2,foxonull,A,a, ,1,0,1, , ,0,0,16
16,2,foxonull,A,a, ,1,0,1, , ,0,0,16
16,1,foxonull,A,a, ,1,0,1, , ,0,0,16
16,1,foxonull,A,a, ,1,0,1, , ,0,0,16
16,1,foxonull,A,a, ,1,0,1, , ,0,0,16
16,1,foxonull,A,a, ,1,0,1, , ,0,0,16
16,1,foxonull,A,a, ,1,0,1, , ,0,0,16
16,1,foxonull,A,a, ,1,0,1, , ,0,0,16
16,3,foxonull,P,a, ,1,1,1, , ,16,1,16
16,3,foxonull,P,a, ,1,1,1, , ,16,1,16
16,3,foxonull,P,a, ,1,1,1, , ,16,1,16
16,3,foxonull,P,a, ,1,1,1, , ,16,1,16
16,3,foxonull,P,a, ,1,1,1, , ,16,1,16
16,3,foxonull,P,a, ,1,1,1, , ,16,1,16
16,2,foxonull,P,a, ,1,1,1, , ,16,1,16
16,2,foxonull,P,a, ,1,1,1, , ,16,1,16
16,2,foxonull,P,a, ,1,1,1, , ,16,1,16
16,2,foxonull,P,a, ,1,1,1, , ,16,1,16
16,2,foxonull,P,a, ,1,1,1, , ,16,1,16
16,1,foxonull,P,a, ,1,1,1, , ,16,1,16
16,1,foxonull,P,a, ,1,1,1, , ,16,1,16
16,1,foxonull,P,a, ,1,1,1, , ,16,1,16
16,1,foxonull,P,a, ,1,1,1, , ,16,1,16
16,3,wt,A,a, ,0,0,1, , ,0,0,0
16,3,wt,A,a, ,0,0,1, , ,0,0,0
16,3,wt,A,a, ,0,0,1, , ,0,0,0
16,3,wt,A,a, ,0,0,1, , ,0,0,0
16,3,wt,A,a, ,0,0,1, , ,0,0,0
16,3,wt,A,a, ,0,0,1, , ,0,0,0
16,3,wt,A,a, ,0,0,1, , ,0,0,0
16,3,wt,A,a, ,0,0,1, , ,0,0,0
16,3,wt,A,a, ,0,0,1, , ,0,0,0
16,3,wt,A,a, ,0,0,1, , ,0,0,0
16,3,wt,A,a, ,0,0,1, , ,0,0,0
16,2,wt,A,a, ,0,0,1, , ,0,0,0
16,2,wt,A,a, ,0,0,1, , ,0,0,0
16,2,wt,A,a, ,0,0,1, , ,0,0,0
16,1,wt,A,a, ,0,0,1, , ,0,0,0
16,3,wt,P,a, ,0,1,1, , ,16,0,0
16,3,wt,P,a, ,0,1,1, , ,16,0,0
16,3,wt,P,a, ,0,1,1, , ,16,0,0
16,3,wt,P,a, ,0,1,1, , ,16,0,0
16,3,wt,P,a, ,0,1,1, , ,16,0,0
16,3,wt,P,a, ,0,1,1, , ,16,0,0
16,3,wt,P,a, ,0,1,1, , ,16,0,0
16,3,wt,P,a, ,0,1,1, , ,16,0,0
16,3,wt,P,a, ,0,1,1, , ,16,0,0
16,3,wt,P,a, ,0,1,1, , ,16,0,0
16,3,wt,P,a, ,0,1,1, , ,16,0,0
16,3,wt,P,a, ,0,1,1, , ,16,0,0
16,2,wt,P,a, ,0,1,1, , ,16,0,0
16,2,wt,P,a, ,0,1,1, , ,16,0,0
16,1,wt,P,a, ,0,1,1, , ,16,0,0
21,3,foxonull,A,a, ,1,0,1, , ,0,0,21
21,3,foxonull,A,a, ,1,0,1, , ,0,0,21
21,3,foxonull,A,a, ,1,0,1, , ,0,0,21
21,3,foxonull,A,a, ,1,0,1, , ,0,0,21
21,2,foxonull,A,a, ,1,0,1, , ,0,0,21
21,2,foxonull,A,a, ,1,0,1, , ,0,0,21
21,2,foxonull,A,a, ,1,0,1, , ,0,0,21
21,2,foxonull,A,a, ,1,0,1, , ,0,0,21
21,1,foxonull,A,a, ,1,0,1, , ,0,0,21
21,1,foxonull,A,a, ,1,0,1, , ,0,0,21
21,1,foxonull,A,a, ,1,0,1, , ,0,0,21
21,1,foxonull,A,a, ,1,0,1, , ,0,0,21
21,1,foxonull,A,a, ,1,0,1, , ,0,0,21
21,1,foxonull,A,a, ,1,0,1, , ,0,0,21
21,3,foxonull,P,a, ,1,1,1, , ,21,1,21
21,3,foxonull,P,a, ,1,1,1, , ,21,1,21
21,3,foxonull,P,a, ,1,1,1, , ,21,1,21
21,3,foxonull,P,a, ,1,1,1, , ,21,1,21
21,3,foxonull,P,a, ,1,1,1, , ,21,1,21
21,3,foxonull,P,a, ,1,1,1, , ,21,1,21
21,3,foxonull,P,a, ,1,1,1, , ,21,1,21
21,2,foxonull,P,a, ,1,1,1, , ,21,1,21
21,2,foxonull,P,a, ,1,1,1, , ,21,1,21
21,2,foxonull,P,a, ,1,1,1, , ,21,1,21
21,2,foxonull,P,a, ,1,1,1, , ,21,1,21
21,2,foxonull,P,a, ,1,1,1, , ,21,1,21
21,1,foxonull,P,a, ,1,1,1, , ,21,1,21
21,1,foxonull,P,a, ,1,1,1, , ,21,1,21
21,1,foxonull,P,a, ,1,1,1, , ,21,1,21
21,3,wt,A,a, ,0,0,1, , ,0,0,0
21,3,wt,A,a, ,0,0,1, , ,0,0,0
21,3,wt,A,a, ,0,0,1, , ,0,0,0
21,3,wt,A,a, ,0,0,1, , ,0,0,0
21,3,wt,A,a, ,0,0,1, , ,0,0,0
21,3,wt,A,a, ,0,0,1, , ,0,0,0
21,3,wt,A,a, ,0,0,1, , ,0,0,0
21,3,wt,A,a, ,0,0,1, , ,0,0,0
21,3,wt,A,a, ,0,0,1, , ,0,0,0
21,3,wt,A,a, ,0,0,1, , ,0,0,0
21,2,wt,A,a, ,0,0,1, , ,0,0,0
21,2,wt,A,a, ,0,0,1, , ,0,0,0
21,1,wt,A,a, ,0,0,1, , ,0,0,0
21,1,wt,A,a, ,0,0,1, , ,0,0,0
21,1,wt,A,a, ,0,0,1, , ,0,0,0
21,3,wt,P,a, ,0,1,1, , ,21,0,0
21,3,wt,P,a, ,0,1,1, , ,21,0,0
21,3,wt,P,a, ,0,1,1, , ,21,0,0
21,3,wt,P,a, ,0,1,1, , ,21,0,0
21,3,wt,P,a, ,0,1,1, , ,21,0,0
21,3,wt,P,a, ,0,1,1, , ,21,0,0
21,3,wt,P,a, ,0,1,1, , ,21,0,0
21,3,wt,P,a, ,0,1,1, , ,21,0,0
21,3,wt,P,a, ,0,1,1, , ,21,0,0
21,3,wt,P,a, ,0,1,1, , ,21,0,0
21,3,wt,P,a, ,0,1,1, , ,21,0,0
21,3,wt,P,a, ,0,1,1, , ,21,0,0
21,2,wt,P,a, ,0,1,1, , ,21,0,0
21,2,wt,P,a, ,0,1,1, , ,21,0,0
21,1,wt,P,a, ,0,1,1, , ,21,0,0
26,3,foxonull,A,a, ,1,0,1, , ,0,0,26
26,3,foxonull,A,a, ,1,0,1, , ,0,0,26
26,3,foxonull,A,a, ,1,0,1, , ,0,0,26
26,2,foxonull,A,a, ,1,0,1, , ,0,0,26
26,2,foxonull,A,a, ,1,0,1, , ,0,0,26
26,1,foxonull,A,a, ,1,0,1, , ,0,0,26
26,1,foxonull,A,a, ,1,0,1, , ,0,0,26
26,1,foxonull,A,a, ,1,0,1, , ,0,0,26
26,1,foxonull,A,a, ,1,0,1, , ,0,0,26
26,1,foxonull,A,a, ,1,0,1, , ,0,0,26
26,1,foxonull,A,a, ,1,0,1, , ,0,0,26
26,1,foxonull,A,a, ,1,0,1, , ,0,0,26
26,3,foxonull,P,a, ,1,1,1, , ,26,1,26
26,3,foxonull,P,a, ,1,1,1, , ,26,1,26
26,3,foxonull,P,a, ,1,1,1, , ,26,1,26
26,3,foxonull,P,a, ,1,1,1, , ,26,1,26
26,3,foxonull,P,a, ,1,1,1, , ,26,1,26
26,3,foxonull,P,a, ,1,1,1, , ,26,1,26
26,3,foxonull,P,a, ,1,1,1, , ,26,1,26
26,2,foxonull,P,a, ,1,1,1, , ,26,1,26
26,2,foxonull,P,a, ,1,1,1, , ,26,1,26
26,1,foxonull,P,a, ,1,1,1, , ,26,1,26
26,1,foxonull,P,a, ,1,1,1, , ,26,1,26
26,1,foxonull,P,a, ,1,1,1, , ,26,1,26
26,1,foxonull,P,a, ,1,1,1, , ,26,1,26
26,1,foxonull,P,a, ,1,1,1, , ,26,1,26
26,3,wt,A,a, ,0,0,1, , ,0,0,0
26,3,wt,A,a, ,0,0,1, , ,0,0,0
26,3,wt,A,a, ,0,0,1, , ,0,0,0
26,3,wt,A,a, ,0,0,1, , ,0,0,0
26,3,wt,A,a, ,0,0,1, , ,0,0,0
26,3,wt,A,a, ,0,0,1, , ,0,0,0
26,3,wt,A,a, ,0,0,1, , ,0,0,0
26,2,wt,A,a, ,0,0,1, , ,0,0,0
26,2,wt,A,a, ,0,0,1, , ,0,0,0
26,2,wt,A,a, ,0,0,1, , ,0,0,0
26,2,wt,A,a, ,0,0,1, , ,0,0,0
26,2,wt,A,a, ,0,0,1, , ,0,0,0
26,1,wt,A,a, ,0,0,1, , ,0,0,0
26,1,wt,A,a, ,0,0,1, , ,0,0,0
26,1,wt,A,a, ,0,0,1, , ,0,0,0
26,3,wt,P,a, ,0,1,1, , ,26,0,0
26,3,wt,P,a, ,0,1,1, , ,26,0,0
26,3,wt,P,a, ,0,1,1, , ,26,0,0
26,3,wt,P,a, ,0,1,1, , ,26,0,0
26,3,wt,P,a, ,0,1,1, , ,26,0,0
26,3,wt,P,a, ,0,1,1, , ,26,0,0
26,3,wt,P,a, ,0,1,1, , ,26,0,0
26,3,wt,P,a, ,0,1,1, , ,26,0,0
26,3,wt,P,a, ,0,1,1, , ,26,0,0
26,2,wt,P,a, ,0,1,1, , ,26,0,0
26,2,wt,P,a, ,0,1,1, , ,26,0,0
26,1,wt,P,a, ,0,1,1, , ,26,0,0
26,1,wt,P,a, ,0,1,1, , ,26,0,0
26,1,wt,P,a, ,0,1,1, , ,26,0,0
30,3,foxonull,A,a, ,1,0,1, , ,0,0,30
30,3,foxonull,A,a, ,1,0,1, , ,0,0,30
30,2,foxonull,A,a, ,1,0,1, , ,0,0,30
30,2,foxonull,A,a, ,1,0,1, , ,0,0,30
30,2,foxonull,A,a, ,1,0,1, , ,0,0,30
30,1,foxonull,A,a, ,1,0,1, , ,0,0,30
30,1,foxonull,A,a, ,1,0,1, , ,0,0,30
30,1,foxonull,A,a, ,1,0,1, , ,0,0,30
30,1,foxonull,A,a, ,1,0,1, , ,0,0,30
30,1,foxonull,A,a, ,1,0,1, , ,0,0,30
30,1,foxonull,A,a, ,1,0,1, , ,0,0,30
30,1,foxonull,A,a, ,1,0,1, , ,0,0,30
30,3,foxonull,P,a, ,1,1,1, , ,30,1,30
30,3,foxonull,P,a, ,1,1,1, , ,30,1,30
30,2,foxonull,P,a, ,1,1,1, , ,30,1,30
30,2,foxonull,P,a, ,1,1,1, , ,30,1,30
30,2,foxonull,P,a, ,1,1,1, , ,30,1,30
30,2,foxonull,P,a, ,1,1,1, , ,30,1,30
30,2,foxonull,P,a, ,1,1,1, , ,30,1,30
30,2,foxonull,P,a, ,1,1,1, , ,30,1,30
30,1,foxonull,P,a, ,1,1,1, , ,30,1,30
30,1,foxonull,P,a, ,1,1,1, , ,30,1,30
30,1,foxonull,P,a, ,1,1,1, , ,30,1,30
30,1,foxonull,P,a, ,1,1,1, , ,30,1,30
30,3,wt,A,a, ,0,0,1, , ,0,0,0
30,3,wt,A,a, ,0,0,1, , ,0,0,0
30,3,wt,A,a, ,0,0,1, , ,0,0,0
30,3,wt,A,a, ,0,0,1, , ,0,0,0
30,3,wt,A,a, ,0,0,1, , ,0,0,0
30,3,wt,A,a, ,0,0,1, , ,0,0,0
30,2,wt,A,a, ,0,0,1, , ,0,0,0
30,2,wt,A,a, ,0,0,1, , ,0,0,0
30,2,wt,A,a, ,0,0,1, , ,0,0,0
30,2,wt,A,a, ,0,0,1, , ,0,0,0
30,2,wt,A,a, ,0,0,1, , ,0,0,0
30,2,wt,A,a, ,0,0,1, , ,0,0,0
30,1,wt,A,a, ,0,0,1, , ,0,0,0
30,1,wt,A,a, ,0,0,1, , ,0,0,0
30,1,wt,A,a, ,0,0,1, , ,0,0,0
30,3,wt,P,a, ,0,1,1, , ,30,0,0
30,3,wt,P,a, ,0,1,1, , ,30,0,0
30,3,wt,P,a, ,0,1,1, , ,30,0,0
30,3,wt,P,a, ,0,1,1, , ,30,0,0
30,3,wt,P,a, ,0,1,1, , ,30,0,0
30,3,wt,P,a, ,0,1,1, , ,30,0,0
30,3,wt,P,a, ,0,1,1, , ,30,0,0
30,2,wt,P,a, ,0,1,1, , ,30,0,0
30,2,wt,P,a, ,0,1,1, , ,30,0,0
30,2,wt,P,a, ,0,1,1, , ,30,0,0
30,2,wt,P,a, ,0,1,1, , ,30,0,0
30,2,wt,P,a, ,0,1,1, , ,30,0,0
30,1,wt,P,a, ,0,1,1, , ,30,0,0
33,3,foxonull,A,a, ,1,0,1, , ,0,0,33
33,2,foxonull,A,a, ,1,0,1, , ,0,0,33
33,2,foxonull,A,a, ,1,0,1, , ,0,0,33
33,1,foxonull,A,a, ,1,0,1, , ,0,0,33
33,1,foxonull,A,a, ,1,0,1, , ,0,0,33
